rock_out,featset,hidden,act,alpha,inner_mape
r19,md_full11,"(12, 6)",tanh,10.0,29.17801932891345
r19,md_full11,"(16, 8)",tanh,0.5,35.59564147824891
r19,md_full11,"(16, 8)",tanh,1.0,32.769022397322914
r19,md_full11,"(16, 8)",tanh,2.0,29.97795868474209
r19,md_full11,"(16, 8)",tanh,3.0,29.072633032304545
r19,md_full11,"(16, 8)",tanh,5.0,28.505536468117487
r19,md_full11,"(16, 8)",tanh,10.0,29.242214320432264
r19,md_full11,"(20, 10)",tanh,0.5,36.701325338735145
r19,md_full11,"(20, 10)",tanh,1.0,31.758775801107525
r19,md_full11,"(20, 10)",tanh,2.0,29.42938170682661
r19,md_full11,"(20, 10)",tanh,3.0,27.661557353761857
r19,md_full11,"(20, 10)",tanh,5.0,26.994542224817685
r19,md_full11,"(20, 10)",tanh,10.0,29.23001881887816
r19,md_full11,"(24, 12)",tanh,0.5,35.67996771010202
r19,md_full11,"(24, 12)",tanh,1.0,34.542659300617785
r19,md_full11,"(24, 12)",tanh,2.0,29.017291426977103
r19,md_full11,"(24, 12)",tanh,3.0,28.971955192334445
r19,md_full11,"(24, 12)",tanh,5.0,26.796197698658112
r19,md_full11,"(24, 12)",tanh,10.0,29.243508776266008
r19,md_full11,"(8, 8)",tanh,0.5,39.555889042622525
r19,md_full11,"(8, 8)",tanh,1.0,30.174124144231705
r19,md_full11,"(8, 8)",tanh,2.0,29.345331545536787
r19,md_full11,"(8, 8)",tanh,3.0,29.409272738847267
r19,md_full11,"(8, 8)",tanh,5.0,28.565637647623447
r19,md_full11,"(8, 8)",tanh,10.0,29.18793078469468
r19,md_full11,"(16, 16)",tanh,0.5,36.93665596334019
r19,md_full11,"(16, 16)",tanh,1.0,33.58142495011889
r19,md_full11,"(16, 16)",tanh,2.0,31.62236502291845
r19,md_full11,"(16, 16)",tanh,3.0,29.642697155577128
r19,md_full11,"(16, 16)",tanh,5.0,29.19372979728105
r19,md_full11,"(16, 16)",tanh,10.0,29.29686004503829
r19,md_full11,"(8, 4, 2)",tanh,0.5,34.74815307379068
r19,md_full11,"(8, 4, 2)",tanh,1.0,34.50930216469078
r19,md_full11,"(8, 4, 2)",tanh,2.0,27.72440098179864
r19,md_full11,"(8, 4, 2)",tanh,3.0,24.694737989426077
r19,md_full11,"(8, 4, 2)",tanh,5.0,24.934152754122174
r19,md_full11,"(8, 4, 2)",tanh,10.0,30.426865058180702
r19,md_full11,"(12, 6, 3)",tanh,0.5,34.50992236095205
r19,md_full11,"(12, 6, 3)",tanh,1.0,32.46962740777617
r19,md_full11,"(12, 6, 3)",tanh,2.0,29.73654258310138
r19,md_full11,"(12, 6, 3)",tanh,3.0,27.536925284703223
r19,md_full11,"(12, 6, 3)",tanh,5.0,24.90153138002814
r19,md_full11,"(12, 6, 3)",tanh,10.0,28.39035978430166
r19,md_full11,"(16, 8, 4)",tanh,0.5,34.67611029345095
r19,md_full11,"(16, 8, 4)",tanh,1.0,31.53887039288682
r19,md_full11,"(16, 8, 4)",tanh,2.0,30.973448921151714
r19,md_full11,"(16, 8, 4)",tanh,3.0,26.02603598548808
r19,md_full11,"(16, 8, 4)",tanh,5.0,24.922635317261648
r19,md_full11,"(16, 8, 4)",tanh,10.0,27.416681630028823
r19,md_full11,"(24, 12, 6)",tanh,0.5,38.28594253565932
r19,md_full11,"(24, 12, 6)",tanh,1.0,33.55845478597162
r19,md_full11,"(24, 12, 6)",tanh,2.0,31.72613594554763
r19,md_full11,"(24, 12, 6)",tanh,3.0,26.94802531600036
r19,md_full11,"(24, 12, 6)",tanh,5.0,25.51459582304061
r19,md_full11,"(24, 12, 6)",tanh,10.0,27.82402898230741
r2,md_zeta9,"(8,)",tanh,0.5,32.42808521230139
r2,md_zeta9,"(8,)",tanh,1.0,27.035893191525872
r2,md_zeta9,"(8,)",tanh,2.0,29.70598168483382
r2,md_zeta9,"(8,)",tanh,3.0,32.72584735340871
r2,md_zeta9,"(8,)",tanh,5.0,36.05729023474992
r2,md_zeta9,"(8,)",tanh,10.0,40.500130925327085
r2,md_zeta9,"(12,)",tanh,0.5,31.47171210952624
r2,md_zeta9,"(12,)",tanh,1.0,28.334671144385226
r2,md_zeta9,"(12,)",tanh,2.0,29.90547815581011
r2,md_zeta9,"(12,)",tanh,3.0,31.79367579269469
r2,md_zeta9,"(12,)",tanh,5.0,35.808614366335874
r2,md_zeta9,"(12,)",tanh,10.0,40.48839520536948
r2,md_zeta9,"(4, 2)",tanh,0.5,35.22366659866703
r2,md_zeta9,"(4, 2)",tanh,1.0,30.80999373190287
r2,md_zeta9,"(4, 2)",tanh,2.0,31.779600373996693
r2,md_zeta9,"(4, 2)",tanh,3.0,32.212568038165486
r2,md_zeta9,"(4, 2)",tanh,5.0,32.325366854274584
r2,md_zeta9,"(4, 2)",tanh,10.0,39.41985592765066
r2,md_zeta9,"(6, 3)",tanh,0.5,29.109250437653447
r2,md_zeta9,"(6, 3)",tanh,1.0,27.115448381749257
r2,md_zeta9,"(6, 3)",tanh,2.0,26.549007594688327
r2,md_zeta9,"(6, 3)",tanh,3.0,29.05481592703319
r2,md_zeta9,"(6, 3)",tanh,5.0,33.325523860603305
r2,md_zeta9,"(6, 3)",tanh,10.0,39.47729633294943
r2,md_zeta9,"(8, 4)",tanh,0.5,33.34021159519243
r2,md_zeta9,"(8, 4)",tanh,1.0,26.30018201731277
r2,md_zeta9,"(8, 4)",tanh,2.0,26.466054169944776
r2,md_zeta9,"(8, 4)",tanh,3.0,26.90309157719373
r2,md_zeta9,"(8, 4)",tanh,5.0,31.954457970442785
r2,md_zeta9,"(8, 4)",tanh,10.0,39.02742047721173
r2,md_zeta9,"(10, 5)",tanh,0.5,33.19262464342636
r2,md_zeta9,"(10, 5)",tanh,1.0,30.24181901770832
r2,md_zeta9,"(10, 5)",tanh,2.0,27.107076066626007
r2,md_zeta9,"(10, 5)",tanh,3.0,27.21121731531733
r2,md_zeta9,"(10, 5)",tanh,5.0,32.01386961200412
r2,md_zeta9,"(10, 5)",tanh,10.0,38.57712720474129
r2,md_zeta9,"(12, 6)",tanh,0.5,31.451459110554616
r2,md_zeta9,"(12, 6)",tanh,1.0,28.011520136793774
r2,md_zeta9,"(12, 6)",tanh,2.0,27.90505300782745
r2,md_zeta9,"(12, 6)",tanh,3.0,29.80429383635417
r2,md_zeta9,"(12, 6)",tanh,5.0,31.83946327206356
r2,md_zeta9,"(12, 6)",tanh,10.0,38.59998437047583
r2,md_zeta9,"(16, 8)",tanh,0.5,28.81896871358912
r2,md_zeta9,"(16, 8)",tanh,1.0,28.48921063641411
r2,md_zeta9,"(16, 8)",tanh,2.0,29.322249707692343
r2,md_zeta9,"(16, 8)",tanh,3.0,28.360248357445137
r2,md_zeta9,"(16, 8)",tanh,5.0,31.878106085281058
r2,md_zeta9,"(16, 8)",tanh,10.0,38.554157260520185
r2,md_zeta9,"(20, 10)",tanh,0.5,32.09646040034942
r2,md_zeta9,"(20, 10)",tanh,1.0,29.127811867739823
r2,md_zeta9,"(20, 10)",tanh,2.0,27.59942749973852
r2,md_zeta9,"(20, 10)",tanh,3.0,27.258129985106496
r2,md_zeta9,"(20, 10)",tanh,5.0,31.747513260688542
r2,md_zeta9,"(20, 10)",tanh,10.0,38.43645475387163
r2,md_zeta9,"(24, 12)",tanh,0.5,31.929263497048368
r2,md_zeta9,"(24, 12)",tanh,1.0,26.787182696032783
r2,md_zeta9,"(24, 12)",tanh,2.0,29.147483043179825
r2,md_zeta9,"(24, 12)",tanh,3.0,28.55795146427312
r2,md_zeta9,"(24, 12)",tanh,5.0,31.771044102052905
r2,md_zeta9,"(24, 12)",tanh,10.0,38.42649362825331
r2,md_zeta9,"(8, 8)",tanh,0.5,33.93515821658407
r2,md_zeta9,"(8, 8)",tanh,1.0,31.375202919356333
r2,md_zeta9,"(8, 8)",tanh,2.0,28.864790253414007
r2,md_zeta9,"(8, 8)",tanh,3.0,29.12629992936549
r2,md_zeta9,"(8, 8)",tanh,5.0,31.816261306311677
r2,md_zeta9,"(8, 8)",tanh,10.0,38.39695231905337
r2,md_zeta9,"(16, 16)",tanh,0.5,30.00308677546274
r2,md_zeta9,"(16, 16)",tanh,1.0,29.457227095751524
r2,md_zeta9,"(16, 16)",tanh,2.0,28.318787699951905
r2,md_zeta9,"(16, 16)",tanh,3.0,28.60455778770696
r2,md_zeta9,"(16, 16)",tanh,5.0,32.45072881883266
r2,md_zeta9,"(16, 16)",tanh,10.0,38.424412927606014
r2,md_zeta9,"(8, 4, 2)",tanh,0.5,34.584281515345545
r2,md_zeta9,"(8, 4, 2)",tanh,1.0,27.63301821341431
r2,md_zeta9,"(8, 4, 2)",tanh,2.0,28.26839244617978
r2,md_zeta9,"(8, 4, 2)",tanh,3.0,29.52886697995307
r2,md_zeta9,"(8, 4, 2)",tanh,5.0,31.25330359371065
r2,md_zeta9,"(8, 4, 2)",tanh,10.0,37.4374420474006
r2,md_zeta9,"(12, 6, 3)",tanh,0.5,29.722558005735728
r2,md_zeta9,"(12, 6, 3)",tanh,1.0,26.892921555627783
r2,md_zeta9,"(12, 6, 3)",tanh,2.0,28.38119843447744
r2,md_zeta9,"(12, 6, 3)",tanh,3.0,28.36340153346739
r2,md_zeta9,"(12, 6, 3)",tanh,5.0,30.70550545816165
r2,md_zeta9,"(12, 6, 3)",tanh,10.0,37.66060595187096
r2,md_zeta9,"(16, 8, 4)",tanh,0.5,28.64723948046963
r2,md_zeta9,"(16, 8, 4)",tanh,1.0,28.41774756592979
r2,md_zeta9,"(16, 8, 4)",tanh,2.0,27.41735727687243
r2,md_zeta9,"(16, 8, 4)",tanh,3.0,29.155809910991813
r2,md_zeta9,"(16, 8, 4)",tanh,5.0,30.57282008364582
r2,md_zeta9,"(16, 8, 4)",tanh,10.0,36.92353884542313
r2,md_zeta9,"(24, 12, 6)",tanh,0.5,34.561885345920714
r2,md_zeta9,"(24, 12, 6)",tanh,1.0,26.371392605715634
r2,md_zeta9,"(24, 12, 6)",tanh,2.0,30.4947740741247
r2,md_zeta9,"(24, 12, 6)",tanh,3.0,27.25657134198152
r2,md_zeta9,"(24, 12, 6)",tanh,5.0,30.68846012628609
r2,md_zeta9,"(24, 12, 6)",tanh,10.0,37.06371143411069
r2,md_beta9,"(8,)",tanh,0.5,52.69598758743067
r2,md_beta9,"(8,)",tanh,1.0,42.61590077699817
r2,md_beta9,"(8,)",tanh,2.0,39.725767617434016
r2,md_beta9,"(8,)",tanh,3.0,38.20767818167241
r2,md_beta9,"(8,)",tanh,5.0,37.50202764702394
r2,md_beta9,"(8,)",tanh,10.0,40.05770675747732
r2,md_beta9,"(12,)",tanh,0.5,48.759451053454384
r2,md_beta9,"(12,)",tanh,1.0,41.76548219270358
r2,md_beta9,"(12,)",tanh,2.0,37.85770206742998
r2,md_beta9,"(12,)",tanh,3.0,36.37669788111255
r2,md_beta9,"(12,)",tanh,5.0,37.34420774015023
r2,md_beta9,"(12,)",tanh,10.0,40.24259660246666
r2,md_beta9,"(4, 2)",tanh,0.5,45.86910716828206
r2,md_beta9,"(4, 2)",tanh,1.0,42.61940969583626
r2,md_beta9,"(4, 2)",tanh,2.0,42.35446244745848
r2,md_beta9,"(4, 2)",tanh,3.0,37.91795056328341
r2,md_beta9,"(4, 2)",tanh,5.0,38.760536242489096
r2,md_beta9,"(4, 2)",tanh,10.0,39.950503716742645
r2,md_beta9,"(6, 3)",tanh,0.5,40.52054015939798
r2,md_beta9,"(6, 3)",tanh,1.0,36.85048428685271
r2,md_beta9,"(6, 3)",tanh,2.0,39.45649022297274
r2,md_beta9,"(6, 3)",tanh,3.0,35.68606052830589
r2,md_beta9,"(6, 3)",tanh,5.0,35.97016702152855
r2,md_beta9,"(6, 3)",tanh,10.0,40.1790604762625
r2,md_beta9,"(8, 4)",tanh,0.5,36.31614786815553
r2,md_beta9,"(8, 4)",tanh,1.0,42.57118790636633
r2,md_beta9,"(8, 4)",tanh,2.0,35.37261121570189
r2,md_beta9,"(8, 4)",tanh,3.0,39.02388680643143
r2,md_beta9,"(8, 4)",tanh,5.0,36.88978352158782
r2,md_beta9,"(8, 4)",tanh,10.0,40.69833220545049
r2,md_beta9,"(10, 5)",tanh,0.5,53.31752211306965
r2,md_beta9,"(10, 5)",tanh,1.0,44.955381628723565
r2,md_beta9,"(10, 5)",tanh,2.0,37.85058238557544
r2,md_beta9,"(10, 5)",tanh,3.0,36.87679550825584
r2,md_beta9,"(10, 5)",tanh,5.0,36.266607343367085
r2,md_beta9,"(10, 5)",tanh,10.0,40.16496959089859
r2,md_beta9,"(12, 6)",tanh,0.5,46.59527356502031
r2,md_beta9,"(12, 6)",tanh,1.0,46.28516062782067
r2,md_beta9,"(12, 6)",tanh,2.0,43.21960528103489
r2,md_beta9,"(12, 6)",tanh,3.0,39.20728859375148
r2,md_beta9,"(12, 6)",tanh,5.0,35.85806744538794
r2,md_beta9,"(12, 6)",tanh,10.0,38.70235940024242
r2,md_beta9,"(16, 8)",tanh,0.5,48.35702742084471
r2,md_beta9,"(16, 8)",tanh,1.0,45.42024717826689
r2,md_beta9,"(16, 8)",tanh,2.0,45.86734162510776
r2,md_beta9,"(16, 8)",tanh,3.0,37.2231764044638
r2,md_beta9,"(16, 8)",tanh,5.0,36.28728637727795
r2,md_beta9,"(16, 8)",tanh,10.0,38.56171136921583
r2,md_beta9,"(20, 10)",tanh,0.5,48.195412687363365
r2,md_beta9,"(20, 10)",tanh,1.0,43.6449292174613
r2,md_beta9,"(20, 10)",tanh,2.0,43.97049208384489
r2,md_beta9,"(20, 10)",tanh,3.0,39.713554673415786
r2,md_beta9,"(20, 10)",tanh,5.0,34.73766326084202
r2,md_beta9,"(20, 10)",tanh,10.0,38.28679866333238
r2,md_beta9,"(24, 12)",tanh,0.5,47.87306449096779
r2,md_beta9,"(24, 12)",tanh,1.0,46.4246333465941
r2,md_beta9,"(24, 12)",tanh,2.0,43.43352720876262
r2,md_beta9,"(24, 12)",tanh,3.0,37.81482600906209
r2,md_beta9,"(24, 12)",tanh,5.0,37.0633207057235
r2,md_beta9,"(24, 12)",tanh,10.0,38.58900021874457
r2,md_beta9,"(8, 8)",tanh,0.5,52.86934339784696
r2,md_beta9,"(8, 8)",tanh,1.0,46.55868865499964
r2,md_beta9,"(8, 8)",tanh,2.0,44.35489730887127
r2,md_beta9,"(8, 8)",tanh,3.0,40.48559794731004
r2,md_beta9,"(8, 8)",tanh,5.0,36.846327793206285
r2,md_beta9,"(8, 8)",tanh,10.0,38.53252435900574
r2,md_beta9,"(16, 16)",tanh,0.5,48.33161686205892
r2,md_beta9,"(16, 16)",tanh,1.0,47.825931720018936
r2,md_beta9,"(16, 16)",tanh,2.0,44.42192489798506
r2,md_beta9,"(16, 16)",tanh,3.0,40.67276306714247
r2,md_beta9,"(16, 16)",tanh,5.0,37.70874407214962
r2,md_beta9,"(16, 16)",tanh,10.0,38.37715493639466
r2,md_beta9,"(8, 4, 2)",tanh,0.5,56.63472722993031
r2,md_beta9,"(8, 4, 2)",tanh,1.0,49.458027112177696
r2,md_beta9,"(8, 4, 2)",tanh,2.0,34.65722643186642
r2,md_beta9,"(8, 4, 2)",tanh,3.0,36.77555282457261
r2,md_beta9,"(8, 4, 2)",tanh,5.0,36.89305332401266
r2,md_beta9,"(8, 4, 2)",tanh,10.0,40.42183963891705
r2,md_beta9,"(12, 6, 3)",tanh,0.5,50.03143098651528
r2,md_beta9,"(12, 6, 3)",tanh,1.0,48.46621467652697
r2,md_beta9,"(12, 6, 3)",tanh,2.0,40.197121815942765
r2,md_beta9,"(12, 6, 3)",tanh,3.0,35.42013898104246
r2,md_beta9,"(12, 6, 3)",tanh,5.0,35.208756235920525
r2,md_beta9,"(12, 6, 3)",tanh,10.0,40.51822042993785
r2,md_beta9,"(16, 8, 4)",tanh,0.5,49.37908047044896
r2,md_beta9,"(16, 8, 4)",tanh,1.0,47.09926027850371
r2,md_beta9,"(16, 8, 4)",tanh,2.0,42.61798158314586
r2,md_beta9,"(16, 8, 4)",tanh,3.0,38.646408411028645
r2,md_beta9,"(16, 8, 4)",tanh,5.0,35.23940758090908
r2,md_beta9,"(16, 8, 4)",tanh,10.0,37.06983886265109
r2,md_beta9,"(24, 12, 6)",tanh,0.5,51.73480604088655
r2,md_beta9,"(24, 12, 6)",tanh,1.0,48.05678180643436
r2,md_beta9,"(24, 12, 6)",tanh,2.0,44.28546914656888
r2,md_beta9,"(24, 12, 6)",tanh,3.0,40.07122848894927
r2,md_beta9,"(24, 12, 6)",tanh,5.0,38.251064167481175
r2,md_beta9,"(24, 12, 6)",tanh,10.0,37.27117721953453
r2,md_full11,"(8,)",tanh,0.5,34.74425004052525
r2,md_full11,"(8,)",tanh,1.0,28.702474162617754
r2,md_full11,"(8,)",tanh,2.0,26.83105784768627
r2,md_full11,"(8,)",tanh,3.0,28.897767137786275
r2,md_full11,"(8,)",tanh,5.0,32.5304233249434
r2,md_full11,"(8,)",tanh,10.0,36.42548527329946
r2,md_full11,"(12,)",tanh,0.5,32.77030354383812
r2,md_full11,"(12,)",tanh,1.0,31.285800956235523
r2,md_full11,"(12,)",tanh,2.0,28.77877116572632
r2,md_full11,"(12,)",tanh,3.0,29.731439431520773
r2,md_full11,"(12,)",tanh,5.0,32.57634826983578
r2,md_full11,"(12,)",tanh,10.0,36.44396400633745
r2,md_full11,"(4, 2)",tanh,0.5,34.8872411179096
r2,md_full11,"(4, 2)",tanh,1.0,34.540472883310045
r2,md_full11,"(4, 2)",tanh,2.0,29.651668522567668
r2,md_full11,"(4, 2)",tanh,3.0,29.22960146973461
r2,md_full11,"(4, 2)",tanh,5.0,32.855989646608954
r2,md_full11,"(4, 2)",tanh,10.0,36.84074318239262
r2,md_full11,"(6, 3)",tanh,0.5,32.54255431660628
r2,md_full11,"(6, 3)",tanh,1.0,33.863967217676986
r2,md_full11,"(6, 3)",tanh,2.0,33.665256928514324
r2,md_full11,"(6, 3)",tanh,3.0,27.347747003704097
r2,md_full11,"(6, 3)",tanh,5.0,29.418076751319784
r2,md_full11,"(6, 3)",tanh,10.0,35.41086937641191
r2,md_full11,"(8, 4)",tanh,0.5,32.409584651827224
r2,md_full11,"(8, 4)",tanh,1.0,30.88980655060368
r2,md_full11,"(8, 4)",tanh,2.0,27.08131257810181
r2,md_full11,"(8, 4)",tanh,3.0,26.6134277858609
r2,md_full11,"(8, 4)",tanh,5.0,29.469516639496057
r2,md_full11,"(8, 4)",tanh,10.0,35.06108440618276
r2,md_full11,"(10, 5)",tanh,0.5,35.79067247739824
r2,md_full11,"(10, 5)",tanh,1.0,30.77991335782512
r2,md_full11,"(10, 5)",tanh,2.0,27.816160382385068
r2,md_full11,"(10, 5)",tanh,3.0,28.32741165443419
r2,md_full11,"(10, 5)",tanh,5.0,30.005902108875528
r2,md_full11,"(10, 5)",tanh,10.0,34.87945796596137
r2,md_full11,"(12, 6)",tanh,0.5,32.70808389239533
r2,md_full11,"(12, 6)",tanh,1.0,32.137588130398974
r2,md_full11,"(12, 6)",tanh,2.0,29.483324800080062
r2,md_full11,"(12, 6)",tanh,3.0,28.487075615433675
r2,md_full11,"(12, 6)",tanh,5.0,29.12219046509881
r2,md_full11,"(12, 6)",tanh,10.0,34.52230216694083
r2,md_full11,"(16, 8)",tanh,0.5,32.438465082576315
r2,md_full11,"(16, 8)",tanh,1.0,32.33179355484635
r2,md_full11,"(16, 8)",tanh,2.0,30.28026999341996
r2,md_full11,"(16, 8)",tanh,3.0,28.432568709161167
r2,md_full11,"(16, 8)",tanh,5.0,29.237513955938446
r2,md_full11,"(16, 8)",tanh,10.0,34.7095715726356
r2,md_full11,"(20, 10)",tanh,0.5,31.2422729472724
r2,md_full11,"(20, 10)",tanh,1.0,35.14107758672718
r2,md_full11,"(20, 10)",tanh,2.0,28.744789588501483
r2,md_full11,"(20, 10)",tanh,3.0,27.292073869818324
r2,md_full11,"(20, 10)",tanh,5.0,29.212919595721416
r2,md_full11,"(20, 10)",tanh,10.0,34.63257353295098
r2,md_full11,"(24, 12)",tanh,0.5,31.646825714915344
r2,md_full11,"(24, 12)",tanh,1.0,33.28153669437931
r2,md_full11,"(24, 12)",tanh,2.0,28.828527222617254
r2,md_full11,"(24, 12)",tanh,3.0,28.88065907856975
r2,md_full11,"(24, 12)",tanh,5.0,29.036879211442077
r2,md_full11,"(24, 12)",tanh,10.0,34.50000908975628
r2,md_full11,"(8, 8)",tanh,0.5,33.68258131114726
r2,md_full11,"(8, 8)",tanh,1.0,29.67615252273437
r2,md_full11,"(8, 8)",tanh,2.0,28.068942826303136
r2,md_full11,"(8, 8)",tanh,3.0,27.61474152225394
r2,md_full11,"(8, 8)",tanh,5.0,30.1374628973661
r2,md_full11,"(8, 8)",tanh,10.0,34.72822519114992
r2,md_full11,"(16, 16)",tanh,0.5,34.07365979328155
r2,md_full11,"(16, 16)",tanh,1.0,32.755746825377365
r2,md_full11,"(16, 16)",tanh,2.0,31.958687264881902
r2,md_full11,"(16, 16)",tanh,3.0,29.880478491298067
r2,md_full11,"(16, 16)",tanh,5.0,30.093522110719995
r2,md_full11,"(16, 16)",tanh,10.0,34.65594539332555
r2,md_full11,"(8, 4, 2)",tanh,0.5,39.87089175144946
r2,md_full11,"(8, 4, 2)",tanh,1.0,29.136713076972864
r2,md_full11,"(8, 4, 2)",tanh,2.0,31.94944023556013
r2,md_full11,"(8, 4, 2)",tanh,3.0,27.138954402681534
r2,md_full11,"(8, 4, 2)",tanh,5.0,31.565139766349297
r2,md_full11,"(8, 4, 2)",tanh,10.0,36.3189684468977
r2,md_full11,"(12, 6, 3)",tanh,0.5,29.69804084924025
r2,md_full11,"(12, 6, 3)",tanh,1.0,31.70329362073573
r2,md_full11,"(12, 6, 3)",tanh,2.0,29.69530331555476
r2,md_full11,"(12, 6, 3)",tanh,3.0,29.76664891571395
r2,md_full11,"(12, 6, 3)",tanh,5.0,29.220791990958407
r2,md_full11,"(12, 6, 3)",tanh,10.0,34.99722930849696
r2,md_full11,"(16, 8, 4)",tanh,0.5,33.24615260027041
r2,md_full11,"(16, 8, 4)",tanh,1.0,33.67198502834524
r2,md_full11,"(16, 8, 4)",tanh,2.0,34.09406237307807
r2,md_full11,"(16, 8, 4)",tanh,3.0,28.23236837968684
r2,md_full11,"(16, 8, 4)",tanh,5.0,29.1178292503283
r2,md_full11,"(16, 8, 4)",tanh,10.0,35.25248989098553
r2,md_full11,"(24, 12, 6)",tanh,0.5,33.593268696040646
r2,md_full11,"(24, 12, 6)",tanh,1.0,33.03248059859864
r2,md_full11,"(24, 12, 6)",tanh,2.0,30.633533605746702
r2,md_full11,"(24, 12, 6)",tanh,3.0,30.630643012532698
r2,md_full11,"(24, 12, 6)",tanh,5.0,28.00596083201924
r2,md_full11,"(24, 12, 6)",tanh,10.0,34.22511007734753
r3,md_zeta9,"(8,)",tanh,0.5,27.66869413342524
r3,md_zeta9,"(8,)",tanh,1.0,27.16436865435308
r3,md_zeta9,"(8,)",tanh,2.0,26.29830516825657
r3,md_zeta9,"(8,)",tanh,3.0,25.187052212942294
r3,md_zeta9,"(8,)",tanh,5.0,27.261962191608
r3,md_zeta9,"(8,)",tanh,10.0,32.79033432408703
r3,md_zeta9,"(12,)",tanh,0.5,27.38515262318243
r3,md_zeta9,"(12,)",tanh,1.0,28.31762954959745
r3,md_zeta9,"(12,)",tanh,2.0,26.09401739911016
r3,md_zeta9,"(12,)",tanh,3.0,25.32276971953521
r3,md_zeta9,"(12,)",tanh,5.0,27.3899699894136
r3,md_zeta9,"(12,)",tanh,10.0,33.00089444057987
r3,md_zeta9,"(4, 2)",tanh,0.5,26.704577867248503
r3,md_zeta9,"(4, 2)",tanh,1.0,26.45491711186748
r3,md_zeta9,"(4, 2)",tanh,2.0,26.763879964595542
r3,md_zeta9,"(4, 2)",tanh,3.0,26.045326092787327
r3,md_zeta9,"(4, 2)",tanh,5.0,26.450441266700675
r3,md_zeta9,"(4, 2)",tanh,10.0,31.63006159277611
r3,md_zeta9,"(6, 3)",tanh,0.5,31.35551683219058
r3,md_zeta9,"(6, 3)",tanh,1.0,30.52838941340568
r3,md_zeta9,"(6, 3)",tanh,2.0,25.64949409938493
r3,md_zeta9,"(6, 3)",tanh,3.0,23.657120289011708
r3,md_zeta9,"(6, 3)",tanh,5.0,25.45172952154565
r3,md_zeta9,"(6, 3)",tanh,10.0,30.578538160897665
r3,md_zeta9,"(8, 4)",tanh,0.5,28.032904093579862
r3,md_zeta9,"(8, 4)",tanh,1.0,28.088727026417278
r3,md_zeta9,"(8, 4)",tanh,2.0,26.76530373723812
r3,md_zeta9,"(8, 4)",tanh,3.0,25.72176060980346
r3,md_zeta9,"(8, 4)",tanh,5.0,25.30073810802836
r3,md_zeta9,"(8, 4)",tanh,10.0,30.696750005860928
r3,md_zeta9,"(10, 5)",tanh,0.5,31.252957569078525
r3,md_zeta9,"(10, 5)",tanh,1.0,24.786904576550874
r3,md_zeta9,"(10, 5)",tanh,2.0,24.47958637665221
r3,md_zeta9,"(10, 5)",tanh,3.0,24.686769577018907
r3,md_zeta9,"(10, 5)",tanh,5.0,25.496027820711195
r3,md_zeta9,"(10, 5)",tanh,10.0,29.89538044296516
r3,md_zeta9,"(12, 6)",tanh,0.5,24.406890945272924
r3,md_zeta9,"(12, 6)",tanh,1.0,23.23650751191198
r3,md_zeta9,"(12, 6)",tanh,2.0,24.77883241875977
r3,md_zeta9,"(12, 6)",tanh,3.0,25.03181780035396
r3,md_zeta9,"(12, 6)",tanh,5.0,25.49153861202204
r3,md_zeta9,"(12, 6)",tanh,10.0,29.54880625377364
r3,md_zeta9,"(16, 8)",tanh,0.5,25.95067802836989
r3,md_zeta9,"(16, 8)",tanh,1.0,25.220956374905107
r3,md_zeta9,"(16, 8)",tanh,2.0,25.297165024102263
r3,md_zeta9,"(16, 8)",tanh,3.0,25.68981276601085
r3,md_zeta9,"(16, 8)",tanh,5.0,26.094801932745742
r3,md_zeta9,"(16, 8)",tanh,10.0,29.443176322655024
r3,md_zeta9,"(20, 10)",tanh,0.5,27.4428670964852
r3,md_zeta9,"(20, 10)",tanh,1.0,25.344277648906143
r3,md_zeta9,"(20, 10)",tanh,2.0,25.02287267358982
r3,md_zeta9,"(20, 10)",tanh,3.0,24.764543162698374
r3,md_zeta9,"(20, 10)",tanh,5.0,26.30356753982944
r3,md_zeta9,"(20, 10)",tanh,10.0,29.37659024523472
r3,md_zeta9,"(24, 12)",tanh,0.5,24.775960338437383
r3,md_zeta9,"(24, 12)",tanh,1.0,25.194946207785563
r3,md_zeta9,"(24, 12)",tanh,2.0,24.763752401817825
r3,md_zeta9,"(24, 12)",tanh,3.0,26.99205632040501
r3,md_zeta9,"(24, 12)",tanh,5.0,26.272840684971072
r3,md_zeta9,"(24, 12)",tanh,10.0,29.832783295294963
r3,md_zeta9,"(8, 8)",tanh,0.5,28.107602099635425
r3,md_zeta9,"(8, 8)",tanh,1.0,24.91508600281592
r3,md_zeta9,"(8, 8)",tanh,2.0,25.458193432155564
r3,md_zeta9,"(8, 8)",tanh,3.0,24.706313200773657
r3,md_zeta9,"(8, 8)",tanh,5.0,25.90973469278696
r3,md_zeta9,"(8, 8)",tanh,10.0,29.464595545279025
r3,md_zeta9,"(16, 16)",tanh,0.5,28.538932071698746
r3,md_zeta9,"(16, 16)",tanh,1.0,25.935430189648297
r3,md_zeta9,"(16, 16)",tanh,2.0,25.146283267183755
r3,md_zeta9,"(16, 16)",tanh,3.0,26.85002634255089
r3,md_zeta9,"(16, 16)",tanh,5.0,26.272082468403063
r3,md_zeta9,"(16, 16)",tanh,10.0,29.504404382298468
r3,md_zeta9,"(8, 4, 2)",tanh,0.5,32.726041349037644
